user_story,uml_json,label,
"As a user, I want to be able to adjust the brightness of my screen so that I can read comfortably in any lighting conditions.","{'classes': [{'name': 'Device', 'attributes': []}, {'name': 'DisplaySetting', 'attributes': [{'name': 'brightness', 'type': 'int'}, {'name': 'mode', 'type': 'String'}]}], 'relationships': [{'from': 'Device', 'to': 'DisplaySetting', 'type': 'association'}]}",Books,
"As a user, I want to be able to search for specific words or phrases within a book so that I can quickly find information.","{'classes': [{'name': 'EBook', 'attributes': []}, {'name': 'Search', 'attributes': [{'name': 'query', 'type': 'String'}, {'name': 'results', 'type': 'List'}]}], 'relationships': [{'from': 'EBook', 'to': 'Search', 'type': 'association'}]}",Books,
"As a user, I want to be able to download e-books for offline reading so that I can read without an internet connection.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'DownloadedEBook', 'attributes': [{'name': 'title', 'type': 'String'}, {'name': 'downloadDate', 'type': 'Date'}]}], 'relationships': [{'from': 'User', 'to': 'DownloadedEBook', 'type': 'association'}]}",Books,
"As a user, I want to be able to share my reading experience with others so that I can discuss books and recommendations with friends and family.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'ReadingExperience', 'attributes': [{'name': 'bookTitle', 'type': 'String'}, {'name': 'sharedWith', 'type': 'List'}]}], 'relationships': [{'from': 'User', 'to': 'ReadingExperience', 'type': 'association'}]}",Books,
"As a user, I want to create a new social media account using my email address.","{'classes': [{'name': 'User', 'attributes': [{'name': 'email', 'type': 'String'}]}, {'name': 'SocialMediaAccount', 'attributes': []}], 'relationships': [{'from': 'User', 'to': 'SocialMediaAccount', 'type': 'association'}]}",Social Media,
"As a user, I want to create a new social media account using my phone number.","{'classes': [{'name': 'User', 'attributes': [{'name': 'phoneNumber', 'type': 'String'}]}, {'name': 'SocialMediaAccount', 'attributes': []}], 'relationships': [{'from': 'User', 'to': 'SocialMediaAccount', 'type': 'association'}]}",Social Media,
"As a user, I want to sign up for a social media account using my existing Google or Facebook account.","{'classes': [{'name': 'User', 'attributes': [{'name': 'externalAccount', 'type': 'String'}]}, {'name': 'SocialMediaAccount', 'attributes': []}], 'relationships': [{'from': 'User', 'to': 'SocialMediaAccount', 'type': 'association'}]}",Social Media,
"As a user, I want to create a social media account with a unique username.","{'classes': [{'name': 'User', 'attributes': [{'name': 'username', 'type': 'String'}]}, {'name': 'SocialMediaAccount', 'attributes': []}], 'relationships': [{'from': 'User', 'to': 'SocialMediaAccount', 'type': 'association'}]}",Social Media,
"As a user, I want to upload a profile picture when creating my social media account.","{'classes': [{'name': 'User', 'attributes': [{'name': 'profilePicture', 'type': 'String'}]}, {'name': 'SocialMediaAccount', 'attributes': []}], 'relationships': [{'from': 'User', 'to': 'SocialMediaAccount', 'type': 'association'}]}",Social Media,
"As a user, I want to provide basic information about myself when creating my social media account.","{'classes': [{'name': 'User', 'attributes': [{'name': 'name', 'type': 'String'}, {'name': 'bio', 'type': 'String'}]}, {'name': 'SocialMediaAccount', 'attributes': []}], 'relationships': [{'from': 'User', 'to': 'SocialMediaAccount', 'type': 'association'}]}",Social Media,
"As a user, I want to connect with my friends when creating my social media account.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'FriendConnection', 'attributes': [{'name': 'friendList', 'type': 'List'}]}], 'relationships': [{'from': 'User', 'to': 'FriendConnection', 'type': 'association'}]}",Social Media,
"As a user, I want to choose my language preference when creating my social media account.","{'classes': [{'name': 'User', 'attributes': [{'name': 'languagePreference', 'type': 'String'}]}, {'name': 'SocialMediaAccount', 'attributes': []}], 'relationships': [{'from': 'User', 'to': 'SocialMediaAccount', 'type': 'association'}]}",Social Media,
"As a user, I want to choose my privacy settings when creating my social media account.","{'classes': [{'name': 'User', 'attributes': [{'name': 'privacySettings', 'type': 'String'}]}, {'name': 'SocialMediaAccount', 'attributes': []}], 'relationships': [{'from': 'User', 'to': 'SocialMediaAccount', 'type': 'association'}]}",Social Media,
"As a user, I want to be able to easily delete my social media account if I decide to leave the platform.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'AccountDeletionRequest', 'attributes': [{'name': 'requestDate', 'type': 'Date'}]}], 'relationships': [{'from': 'User', 'to': 'AccountDeletionRequest', 'type': 'association'}]}",Social Media,
"As a user, I want to be able to track my income and expenses in one place.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'FinanceTracker', 'attributes': [{'name': 'income', 'type': 'float'}, {'name': 'expenses', 'type': 'float'}]}], 'relationships': [{'from': 'User', 'to': 'FinanceTracker', 'type': 'association'}]}",Banking,
"As a user, I want to be able to set and track financial goals.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'FinancialGoal', 'attributes': [{'name': 'goalName', 'type': 'String'}, {'name': 'targetAmount', 'type': 'float'}]}], 'relationships': [{'from': 'User', 'to': 'FinancialGoal', 'type': 'association'}]}",Banking,
"As a user, I want to be able to view my account balances and transactions from","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'Account', 'attributes': [{'name': 'balance', 'type': 'float'}, {'name': 'transactions', 'type': 'List'}]}], 'relationships': [{'from': 'User', 'to': 'Account', 'type': 'association'}]}",Banking,
"As a user, I want to be able to create and stick to a budget.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'Budget', 'attributes': [{'name': 'category', 'type': 'String'}, {'name': 'limit', 'type': 'float'}]}], 'relationships': [{'from': 'User', 'to': 'Budget', 'type': 'association'}]}",Banking,
"As a user, I want to be able to manage my bills and subscriptions.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'Bill', 'attributes': [{'name': 'serviceName', 'type': 'String'}, {'name': 'amount', 'type': 'float'}, {'name': 'dueDate', 'type': 'Date'}]}], 'relationships': [{'from': 'User', 'to': 'Bill', 'type': 'association'}]}",Banking,
"As a user, I want to be able to receive personalized financial advice and recommendations.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'FinancialAdvice', 'attributes': [{'name': 'adviceText', 'type': 'String'}, {'name': 'category', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'FinancialAdvice', 'type': 'association'}]}",Banking,
"As a user, I want to be able to securely store my sensitive financial information.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'SecureStorage', 'attributes': [{'name': 'dataType', 'type': 'String'}, {'name': 'encryptedData', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'SecureStorage', 'type': 'association'}]}",Banking,
"As a user, I want to be able to track my investments and retirement savings.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'InvestmentPortfolio', 'attributes': [{'name': 'investments', 'type': 'List'}, {'name': 'retirementSavings', 'type': 'float'}]}], 'relationships': [{'from': 'User', 'to': 'InvestmentPortfolio', 'type': 'association'}]}",Banking,
"As a recruiter, I want to be able to view resumes and cover letters in a user-friendly format.","{'classes': [{'name': 'Recruiter', 'attributes': []}, {'name': 'Resume', 'attributes': [{'name': 'format', 'type': 'String'}, {'name': 'coverLetter', 'type': 'String'}]}], 'relationships': [{'from': 'Recruiter', 'to': 'Resume', 'type': 'association'}]}",Jobs,
"As a job seeker, I want to be able to receive job recommendations and alerts.","{'classes': [{'name': 'JobSeeker', 'attributes': []}, {'name': 'JobAlert', 'attributes': [{'name': 'position', 'type': 'String'}, {'name': 'frequency', 'type': 'String'}]}], 'relationships': [{'from': 'JobSeeker', 'to': 'JobAlert', 'type': 'association'}]}",Jobs,
"As a recruiter, I want to be able to manage job listings and applications efficiently.","{'classes': [{'name': 'Recruiter', 'attributes': []}, {'name': 'JobManagement', 'attributes': [{'name': 'listings', 'type': 'List'}, {'name': 'applications', 'type': 'List'}]}], 'relationships': [{'from': 'Recruiter', 'to': 'JobManagement', 'type': 'association'}]}",Jobs,
"As a job seeker, I want to be able to research companies and read reviews from other employees.","{'classes': [{'name': 'JobSeeker', 'attributes': []}, {'name': 'CompanyProfile', 'attributes': [{'name': 'reviews', 'type': 'List'}, {'name': 'ratings', 'type': 'float'}]}], 'relationships': [{'from': 'JobSeeker', 'to': 'CompanyProfile', 'type': 'association'}]}",Jobs,
"As a recruiter, I want to be able to assess candidates' skills and qualifications.","{'classes': [{'name': 'Recruiter', 'attributes': []}, {'name': 'CandidateAssessment', 'attributes': [{'name': 'skills', 'type': 'List'}, {'name': 'qualificationScore', 'type': 'float'}]}], 'relationships': [{'from': 'Recruiter', 'to': 'CandidateAssessment', 'type': 'association'}]}",Jobs,
"As a job seeker, I want to be able to receive feedback and guidance on my job search.","{'classes': [{'name': 'JobSeeker', 'attributes': []}, {'name': 'JobFeedback', 'attributes': [{'name': 'feedbackText', 'type': 'String'}, {'name': 'guidanceTips', 'type': 'List'}]}], 'relationships': [{'from': 'JobSeeker', 'to': 'JobFeedback', 'type': 'association'}]}",Jobs,
"As a recruiter, I want to be able to make offers and negotiate with candidates.","{'classes': [{'name': 'Recruiter', 'attributes': []}, {'name': 'JobOffer', 'attributes': [{'name': 'position', 'type': 'String'}, {'name': 'salary', 'type': 'float'}]}], 'relationships': [{'from': 'Recruiter', 'to': 'JobOffer', 'type': 'association'}]}",Jobs,
"As a user, I want to be able to access news articles from various sources in one place.1. As a user, I want to be able to read news articles offline.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'OfflineNews', 'attributes': [{'name': 'title', 'type': 'String'}, {'name': 'downloadDate', 'type': 'Date'}]}], 'relationships': [{'from': 'User', 'to': 'OfflineNews', 'type': 'association'}]}",News,
"As a user, I want to be able to receive news alerts on my mobile device.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'NewsAlert', 'attributes': [{'name': 'category', 'type': 'String'}, {'name': 'timestamp', 'type': 'DateTime'}]}], 'relationships': [{'from': 'User', 'to': 'NewsAlert', 'type': 'association'}]}",News,
"As a user, I want to be able to share news articles on social media.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'SharedNews', 'attributes': [{'name': 'articleTitle', 'type': 'String'}, {'name': 'platform', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'SharedNews', 'type': 'association'}]}",News,
"As a user, I want to be able to save news articles for later reading.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'SavedArticle', 'attributes': [{'name': 'title', 'type': 'String'}, {'name': 'savedDate', 'type': 'Date'}]}], 'relationships': [{'from': 'User', 'to': 'SavedArticle', 'type': 'association'}]}",News,
"As a user, I want to be able to access news articles in multiple languages.","{'classes': [{'name': 'NewsArticle', 'attributes': [{'name': 'title', 'type': 'String'}, {'name': 'language', 'type': 'String'}]}, {'name': 'User', 'attributes': []}], 'relationships': [{'from': 'User', 'to': 'NewsArticle', 'type': 'association'}]}",News,
"As a user, I want to be able to search for news articles based on keywords or phrases.","{'classes': [{'name': 'NewsSearch', 'attributes': [{'name': 'keywords', 'type': 'String'}]}, {'name': 'User', 'attributes': []}], 'relationships': [{'from': 'User', 'to': 'NewsSearch', 'type': 'association'}]}",News,
"As a user, I want to be able to receive personalized news recommendations.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'NewsRecommendation', 'attributes': [{'name': 'topic', 'type': 'String'}, {'name': 'basedOn', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'NewsRecommendation', 'type': 'association'}]}",News,
"As a user, I want to be able to access news articles from different regions.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'RegionalNews', 'attributes': [{'name': 'region', 'type': 'String'}, {'name': 'articles', 'type': 'List'}]}], 'relationships': [{'from': 'User', 'to': 'RegionalNews', 'type': 'association'}]}",News,
"As a user, I want to be able to access news articles on different devices.","{'classes': [{'name': 'UserDevice', 'attributes': [{'name': 'deviceType', 'type': 'String'}]}, {'name': 'NewsAccess', 'attributes': [{'name': 'articlesRead', 'type': 'List'}]}], 'relationships': [{'from': 'UserDevice', 'to': 'NewsAccess', 'type': 'association'}]}",News,
"As a user, I want to be able to easily browse through different categories of groceries such as fruits, vegetables, dairy products, etc. and add items to my cart.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'GroceryCategory', 'attributes': [{'name': 'categoryName', 'type': 'String'}, {'name': 'items', 'type': 'List'}]}], 'relationships': [{'from': 'User', 'to': 'GroceryCategory', 'type': 'association'}]}",News,
"As a user, I want to be able to search for specific items using keywords, so that I can easily find what I'm looking for.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'SearchQuery', 'attributes': [{'name': 'keyword', 'type': 'String'}, {'name': 'resultItems', 'type': 'List'}]}], 'relationships': [{'from': 'User', 'to': 'SearchQuery', 'type': 'association'}]}",News,
"As a user, I want to be able to view detailed information about each item, such as nutritional information, price per unit, etc.","{'classes': [{'name': 'GroceryItem', 'attributes': [{'name': 'name', 'type': 'String'}, {'name': 'pricePerUnit', 'type': 'float'}, {'name': 'nutritionalInfo', 'type': 'String'}]}, {'name': 'User', 'attributes': []}], 'relationships': [{'from': 'User', 'to': 'GroceryItem', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to view my cart and checkout when I'm ready to purchase my groceries.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'Cart', 'attributes': [{'name': 'items', 'type': 'List'}, {'name': 'totalAmount', 'type': 'float'}]}], 'relationships': [{'from': 'User', 'to': 'Cart', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to select a delivery time that is convenient for me.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'DeliverySlot', 'attributes': [{'name': 'time', 'type': 'String'}, {'name': 'availability', 'type': 'Boolean'}]}], 'relationships': [{'from': 'User', 'to': 'DeliverySlot', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to save my shopping cart for later.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'SavedCart', 'attributes': [{'name': 'cartName', 'type': 'String'}, {'name': 'savedDate', 'type': 'Date'}]}], 'relationships': [{'from': 'User', 'to': 'SavedCart', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to track my order status and delivery.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'OrderStatus', 'attributes': [{'name': 'orderId', 'type': 'String'}, {'name': 'status', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'OrderStatus', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to easily reorder items that I have previously purchased.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'ReorderHistory', 'attributes': [{'name': 'itemName', 'type': 'String'}, {'name': 'lastOrdered', 'type': 'Date'}]}], 'relationships': [{'from': 'User', 'to': 'ReorderHistory', 'type': 'association'}]}",E-commerce,
"As a user, I want to be able to easily cancel or modify my order if necessary.","{'classes': [{'name': 'User', 'attributes': []}, {'name': 'OrderModification', 'attributes': [{'name': 'orderId', 'type': 'String'}, {'name': 'modificationType', 'type': 'String'}]}], 'relationships': [{'from': 'User', 'to': 'OrderModification', 'type': 'association'}]}",E-commerce,
"As a small business owner, I want to generate an invoice for the products I purchased from a supplier, so that I can keep track of my expenses and pay the supplier on time.","{'classes': [{'name': 'BusinessOwner', 'attributes': []}, {'name': 'Invoice', 'attributes': [{'name': 'supplier', 'type': 'String'}, {'name': 'totalAmount', 'type': 'float'}, {'name': 'items', 'type': 'List'}]}], 'relationships': [{'from': 'BusinessOwner', 'to': 'Invoice', 'type': 'association'}]}",Banking,
"As a contractor, I want to generate an invoice for the services I provided to a client, so that I can bill them for my work and get paid for my time.","{'classes': [{'name': 'Contractor', 'attributes': []}, {'name': 'ServiceInvoice', 'attributes': [{'name': 'client', 'type': 'String'}, {'name': 'serviceDetails', 'type': 'String'}, {'name': 'totalAmount', 'type': 'float'}]}], 'relationships': [{'from': 'Contractor', 'to': 'ServiceInvoice', 'type': 'association'}]}",Billing,
"As a nonprofit organization, I want to generate an invoice for the donations we received from our supporters, so that we can keep track of our fundraising efforts and issue tax receipts.","{'classes': [{'name': 'NonprofitOrganization', 'attributes': []}, {'name': 'DonationInvoice', 'attributes': [{'name': 'donorName', 'type': 'String'}, {'name': 'donationAmount', 'type': 'float'}, {'name': 'receiptNumber', 'type': 'String'}]}], 'relationships': [{'from': 'NonprofitOrganization', 'to': 'DonationInvoice', 'type': 'association'}]}",Other,
"As a retailer, I want to generate an invoice for the products I purchased from a supplier, so that I can verify the order and reconcile the payment.","{'classes': [{'name': 'Retailer', 'attributes': []}, {'name': 'PurchaseInvoice', 'attributes': [{'name': 'supplier', 'type': 'String'}, {'name': 'products', 'type': 'List'}, {'name': 'paymentStatus', 'type': 'String'}]}], 'relationships': [{'from': 'Retailer', 'to': 'PurchaseInvoice', 'type': 'association'}]}",E-commerce,
"As a landlord, I want to generate an invoice for the rent payment my tenant makes, so that I can confirm the payment and keep track of their account status.","{'invoiceId': 'INV-2025-1001', 'landlord': {'name': 'John Smith', 'email': 'johnsmith@propertygroup.com', 'phone': '+91-9876543210', 'logo': 'https://yourdomain.com/logo.png'}, 'tenant': {'name': 'Ravi Kumar', 'email': 'ravi.kumar@email.com', 'phone': '+91-9876123456', 'address': 'Flat 12B, Green Apartments, Chennai'}, 'rentalPeriod': 'June 1, 2025 – June 30, 2025', 'rentAmount': 15000, 'additionalFees': 500, 'totalAmount': 15500, 'dueDate': '2025-06-05', 'paymentStatus': 'Pending', 'paymentInstructions': 'Transfer to A/C No: 123456789, IFSC: SBIN0001234, SBI Bank, Chennai', 'generatedDate': '2025-06-01'}",Other,
"As a consultant, I want to generate an invoice for the project I completed for a client, so that I can bill them for my services and get paid for my work.","{'invoiceId': 'CONS-INV-2025-0227', 'consultant': {'name': 'Anjali Mehta', 'email': 'anjali@mehtaconsulting.in', 'phone': '+91-9876543211', 'logo': 'https://mehtaconsulting.in/logo.png'}, 'client': {'name': 'Rahul Verma', 'email': 'rahul@startuplabs.com', 'phone': '+91-9123456780', 'company': 'Startup Labs Pvt Ltd', 'address': '14th Floor, Tech Park, Bengaluru, India'}, 'project': {'projectId': 'PRJ-987', 'projectName': 'Digital Transformation Consulting', 'projectDate': '2025-06-10', 'description': 'Strategy and architecture consultation for cloud migration', 'billingType': 'Hourly', 'hourlyRate': 2000, 'hoursWorked': 35, 'fixedFee': 0}, 'totalAmount': 70000, 'dueDate': '2025-06-20', 'paymentStatus': 'Pending', 'paymentInstructions': 'Transfer to A/C No: 654321987, IFSC: ICIC0004321, ICICI Bank, Bangalore', 'generatedDate': '2025-06-11'}",Other,
"As a team member, I want to be able to see all the tasks assigned to me, so that I can prioritize my work and manage my time effectively.","{'teamMember': {'name': 'Anil Kapoor', 'email': 'anil.kapoor@company.com', 'role': 'Software Engineer'}, 'assignedTasks': [{'taskId': 'TASK-230-001', 'title': 'Fix Login Bug', 'description': 'Resolve login error when user tries to access dashboard', 'deadline': '2025-06-28', 'priority': 'High', 'status': 'In Progress', 'comments': [{'commentId': 'CMT-001', 'author': 'Anil Kapoor', 'message': 'Identified the issue, working on patch', 'timestamp': '2025-06-25T10:30:00'}]}, {'taskId': 'TASK-230-002', 'title': 'Code Review for PR #56', 'description': 'Review the latest pull request from frontend team', 'deadline': '2025-06-27', 'priority': 'Medium', 'status': 'Assigned', 'comments': []}]}",Task Management,
"As a project manager, I want to be able to track the progress of a project, so that I can ensure that it stays on schedule and within budget.","{'projectId': 'PRJ-231', 'name': 'AI Chatbot Development', 'description': 'Develop a customer support AI chatbot for the client.', 'startDate': '2025-06-01', 'endDate': '2025-08-15', 'budget': 250000, 'milestones': [{'milestoneId': 'MS-001', 'name': 'Requirement Analysis Complete', 'dueDate': '2025-06-10', 'status': 'Completed'}, {'milestoneId': 'MS-002', 'name': 'MVP Delivery', 'dueDate': '2025-07-15', 'status': 'In Progress'}], 'tasks': [{'taskId': 'TASK-001', 'title': 'Design UI/UX', 'assignedTo': {'name': 'Ayesha Khan', 'email': 'ayesha.khan@company.com', 'role': 'UI Designer'}, 'status': 'Completed', 'startDate': '2025-06-01', 'endDate': '2025-06-05', 'progressPercent': 100}, {'taskId': 'TASK-002', 'title': 'Build Chat Engine', 'assignedTo': {'name': 'Vikram Desai', 'email': 'vikram.desai@company.com', 'role': 'AI Developer'}, 'status': 'In Progress', 'startDate': '2025-06-06', 'endDate': '2025-07-01', 'progressPercent': 60}]}",Task Management,
"As a freelancer, I want to be able to manage my own tasks and deadlines, so that I can stay organized and meet my clients' expectations.","{'freelancer': {'name': 'Ravi Mehra', 'email': 'ravi.mehra@freelancehub.com'}, 'tasks': [{'taskId': 'TASK-FR-001', 'title': 'Write blog for client website', 'description': '1200-word blog on AI in e-commerce', 'priority': 'High', 'deadline': '2025-06-28', 'status': 'In Progress', 'timeSpent': 3.5}, {'taskId': 'TASK-FR-002', 'title': 'Design client invoice template', 'description': 'Brand-themed PDF invoice template', 'priority': 'Medium', 'deadline': '2025-06-30', 'status': 'Not Started', 'timeSpent': 0}]}",Task Management,
"As a team lead, I want to be able to delegate tasks to multiple team members, so that I can distribute the workload evenly and efficiently.","{'taskId': 'TASK-233-001', 'title': 'Develop Login C Registration Module', 'description': 'Create responsive login and registration UI and integrate it with backend', 'createdDate': '2025-06-25', 'assignments': [{'teamMember': {'name': 'Ritika Sharma', 'email': 'ritika@company.com', 'role': 'Frontend Developer'}, 'deadline': '2025-06-30', 'priority': 'High', 'status': 'In Progress', 'progressPercent': 60}, {'teamMember': {'name': 'Amit Roy', 'email': 'amit@company.com', 'role': 'Backend Developer'}, 'deadline': '2025-07-02', 'priority': 'Medium', 'status': 'Assigned', 'progressPercent': 0}], 'messages': [{'messageId': 'MSG-001', 'sender': 'Ritika Sharma', 'content': ""I've completed the login UI, moving to registration now."", 'timestamp': '2025-06-26T10:15:00'}, {'messageId': 'MSG-002', 'sender': 'Amit Roy', 'content': 'API for login ready, waiting for frontend to integrate.', 'timestamp': '2025-06-26T12:00:00'}]}",Task Management,
"As a student, I want to be able to organize my school work and assignments, so that I can keep up with my coursework and achieve my academic goals.","{'student': {'name': 'Meera Iyer', 'email': 'meera.iyer@student.edu'}, 'tasks': [{'taskId': 'TASK-234-001', 'title': 'Math Homework - Trigonometry', 'description': 'Complete problems from Chapter 5, Exercise 5.2', 'subject': 'Mathematics', 'priority': 'High', 'deadline': '2025-06-28', 'status': 'In Progress', 'progressPercent': 60, 'notes': [{'noteId': 'NOTE-001', 'content': 'Need to clarify question 4 with teacher', 'timestamp': '2025-06-25T14:30:00'}]}, {'taskId': 'TASK-234-002', 'title': 'English Essay - Shakespeare', 'description': 'Write a 1000-word essay on Macbeth', 'subject': 'English', 'priority': 'Medium', 'deadline': '2025-07-01', 'status': 'Not Started', 'progressPercent': 0, 'notes': []}]}",Education,
"As a contractor, I want to be ableto share my progress and status with my clients, so that they can see the value I am delivering and trust that I am meeting their expectations.","{'contractor': {'name': 'Sahil Sharma', 'email': 'sahil@buildsmart.in'}, 'client': {'name': 'Aarti Enterprises', 'email': 'contact@aartienterprises.com'}, 'project': {'projectId': 'PRJ-236', 'name': 'Retail Website Redesign', 'tasks': [{'taskId': 'TASK-001', 'title': 'Landing Page Redesign', 'description': 'Update UI and mobile responsiveness', 'status': 'Completed', 'progressPercent': 100, 'isVisibleToClient': True, 'comments': [{'commentId': 'CMT-001', 'author': 'Aarti Enterprises', 'message': 'Looks clean and fast on mobile!', 'timestamp': '2025-06-24T09:00:00'}]}, {'taskId': 'TASK-002', 'title': 'Product Filter Logic', 'description': 'Improve UX for product search', 'status': 'In Progress', 'progressPercent': 40, 'isVisibleToClient': True, 'comments': []}, {'taskId': 'TASK-003', 'title': 'Admin Panel Fixes', 'description': 'Internal config changes', 'status': 'In Progress', 'progressPercent': 20, 'isVisibleToClient': False, 'comments': []}]}, 'dashboard': {'dashboardId': 'DASH-236-AARTI', 'client': 'Aarti Enterprises', 'customFields': ['title', 'status', 'progressPercent'], 'visibleTasks': ['TASK-001', 'TASK-002']}}",Other,
"As a remote worker, I want to be able to communicate with my team members and stay connected, so that I can collaborate effectively and build relationships.","{'remoteWorker': {'name': 'Ishaan Verma', 'email': 'ishaan.verma@remoteteam.com'}, 'chat': {'chatId': 'CHAT-001', 'participants': ['Ishaan Verma', 'Nikita Deshmukh'], 'messages': [{'messageId': 'MSG-001', 'sender': 'Ishaan Verma', 'content': 'Have you uploaded the design doc?', 'timestamp': '2025-06-25T10:00:00'}, {'messageId': 'MSG-002', 'sender': 'Nikita Deshmukh', 'content': ""Yes! Just now. It's linked in the task."", 'timestamp': '2025-06-25T10:02:00'}]}, 'task': {'taskId': 'TASK-237-001', 'title': 'Update Landing Page Banner', 'comments': [{'commentId': 'CMT-001', 'author': 'Ishaan Verma', 'message': 'Please use the blue theme from the style guide.', 'timestamp': '2025-06-24T12:30:00'}], 'files': [{'fileId': 'FILE-001', 'fileName': 'banner_mockup_v2.png', 'uploadedBy': 'Nikita Deshmukh', 'uploadDate': '2025-06-25T09:45:00', 'url': 'https://files.remoteteam.com/banner_mockup_v2.png'}]}, 'meeting': {'meetingId': 'MEET-001', 'title': 'Weekly Sync', 'scheduledBy': 'Ishaan Verma', 'participants': ['Ishaan Verma', 'Nikita Deshmukh', 'Arjun Rana'], 'dateTime': '2025-06-26T15:00:00', 'meetingLink': 'https://videoapp.com/meet/weekly-sync'}, 'praise': {'praiseId': 'PRAISE-001', 'from': 'Ishaan Verma', 'to': 'Nikita Deshmukh', 'message': 'Great work on the landing page visuals!', 'timestamp': '2025-06-25T11:00:00'}}",Other,
"As a client, I want to be able to view the progress and status of my event, so that I can stay informed and provide feedback.","{'client': {'clientId': 'CL-240', 'name': 'Neha Sharma', 'email': 'neha.sharma@gmail.com'}, 'event': {'eventId': 'EVT-240-001', 'name': 'Neha C Arjun Wedding Reception', 'status': 'Planning', 'progressPercent': 65.0, 'tasks': [{'taskId': 'TASK-001', 'title': 'Book Venue', 'status': 'Completed', 'progress': 100, 'comments': [{'commentId': 'CMT-001', 'author': 'Neha Sharma', 'message': 'Thank you! Looks perfect.', 'timestamp': '2025-06-22T10:00:00'}]}, {'taskId': 'TASK-002', 'title': 'Finalize Catering Menu', 'status': 'In Progress', 'progress': 50, 'comments': []}], 'files': [{'fileId': 'FILE-001', 'fileName': 'Stage_Design_Proposal.pdf', 'uploadedBy': 'Neha Sharma', 'uploadDate': '2025-06-20T16:30:00', 'url': 'https://eventsphere.com/files/stage_proposal.pdf'}], 'budget': {'budgetId': 'BUD-001', 'totalBudget': 500000, 'spentAmount': 325000, 'remaining': 175000}}}",Events,
"As a vendor, I want to be able to bid on events and communicate with event planners, so that I can increase my business opportunities.","{'vendor': {'vendorId': 'VEND-241', 'name': 'Elite Floral Decor', 'services': ['Wedding Decor', 'Stage Setup', 'Floral Arrangements'], 'rating': 4.7}, 'event': {'eventId': 'EVT-241-002', 'name': 'Luxury Wedding Reception', 'requirements': 'Decor C floral arrangements for 300 guests at beachfront venue', 'location': 'Goa', 'date': '2025-09-10', 'vendorInvitations': ['Elite Floral Decor', 'Dream Weddings Co.'], 'bids': [{'proposalId': 'PRO-001', 'vendor': 'Elite Floral Decor', 'quote': 175000, 'message': 'Includes full stage, entrance decor, and floral tables', 'status': 'Pending'}]}, 'message': {'messageId': 'MSG-101', 'sender': 'Elite Floral Decor', 'receiver': 'Anaya Mehra (Event Planner)', 'content': 'We can also provide ambient lighting at no extra cost.', 'timestamp': '2025-06-25T14:20:00'}, 'rating': {'ratingId': 'RATE-091', 'vendor': 'Elite Floral Decor', 'score': 5.0, 'feedback': 'Fantastic execution! Exceeded expectations.', 'ratedBy': 'Anaya Mehra'}}",Events,
